original_smiles,intervened_smiles,intervention_strategy,original_molecule_idx,original_prediction,intervened_prediction,prediction_difference,abs_prediction_difference,original_probability,intervened_probability,probability_difference,original_logp,intervened_logp,logp_difference
C3=C(C1=C([N]2C(=N1)C=CC(=C2)Cl)CC(N(CCC)CCC)=O)C=CC(=C3)Cl,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12,aromatic_chloro,1672,0.9722567796707153,0.10392539203166962,-0.8683313876390457,0.8683313876390457,0.9722567796707153,0.10392539203166962,-0.8683313876390457,5.499200000000004,4.845800000000005,-0.6533999999999986
C1=CC=CC=C1C2(N(C(=O)NC2=O)C)CC,[H]N(C)C(C=O)(CC)c1ccccc1,amide,1890,0.9721990823745728,0.9670334458351135,-0.0051656365394592285,0.0051656365394592285,0.9721990823745728,0.9670334458351135,-0.0051656365394592285,1.4735,1.7102,0.2366999999999999
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(O)=O,[H]C1=C(COC(C)=O)CS[C@@H]2[C@H](NC(=O)CSc3ccncc3)C(=O)N12,carboxylic_acid,131,0.09159129112958908,0.09183303266763687,0.00024174153804779053,0.00024174153804779053,0.09159129112958908,0.09183303266763687,0.00024174153804779053,0.47539999999999977,1.0206,0.5452000000000001
CCCC(CCC)C(O)=O,[H]C(CCC)CCC,carboxylic_acid,247,0.9701772928237915,0.9712068438529968,0.0010295510292053223,0.0010295510292053223,0.9701772928237915,0.9712068438529968,0.0010295510292053223,2.2874,2.976700000000002,0.689300000000002
OC(C)(C)c1onc(c2ncn3c2CN(C)C(c4c3cccc4Cl)=O)n1,CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2ccccc2C1=O,aromatic_chloro,66,0.09881021082401276,0.09150122106075287,-0.007308989763259888,0.007308989763259888,0.09881021082401276,0.09150122106075287,-0.007308989763259888,2.3887,1.7352999999999998,-0.6534000000000002
CN1C(CNC(=O)c2cscc2)CN=C(c3ccccc3F)c4ccccc14,CN1c2ccccc2C(c2ccccc2)=NCC1CNC(=O)c1ccsc1,fluoro_aromatic,411,0.9721174836158752,0.260093092918396,-0.7120243906974792,0.7120243906974792,0.9721174836158752,0.260093092918396,-0.7120243906974792,3.9730000000000034,3.8339000000000034,-0.1391
C1=C(C(=CC(=C1)Cl)Cl)OCCCN(CC#C)C,C#CCN(C)CCCOc1ccc(Cl)cc1,aromatic_chloro,1101,0.97223299741745,0.9694445133209229,-0.0027884840965270996,0.0027884840965270996,0.97223299741745,0.9694445133209229,-0.0027884840965270996,3.327300000000001,2.6739000000000006,-0.6534000000000004
C1=CC=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4,O=C(c1ccccc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,fluoro_aromatic,1769,0.9723424315452576,0.09323170781135559,-0.879110723733902,0.879110723733902,0.9723424315452576,0.09323170781135559,-0.879110723733902,3.453700000000002,3.314600000000002,-0.1391
OCCOC(=O)NCc1ccccc1,[H]COC(=O)NCc1ccccc1,hydroxyl,496,0.9718471169471741,0.9719732999801636,0.00012618303298950195,0.00012618303298950195,0.9718471169471741,0.9719732999801636,0.00012618303298950195,0.9050999999999996,1.5426,0.6375000000000004
C1=CC(=CC=C1OCC(COC(N)=O)O)Cl,NC(=O)OCC(O)COc1ccccc1,aromatic_chloro,1728,0.9723033905029297,0.9718191623687744,-0.00048422813415527344,0.00048422813415527344,0.9723033905029297,0.9718191623687744,-0.00048422813415527344,1.1749999999999998,0.5216000000000001,-0.6533999999999998
C1=CC(=CC=C1OCC(COC(N)=O)O)Cl,[H]OCC(O)COc1ccc(Cl)cc1,amide,1728,0.9723079204559326,0.20676474273204803,-0.7655431777238846,0.7655431777238846,0.9723079204559326,0.20676474273204803,-0.7655431777238846,1.1749999999999998,1.0719999999999998,-0.10299999999999998
c1c(Cl)nc(N2CCN(CCCCN3C(CCC3)=O)CC2)cc1C(F)(F)F,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,aromatic_chloro,616,0.9720459580421448,0.9704566597938538,-0.0015892982482910156,0.0015892982482910156,0.9720459580421448,0.9704566597938538,-0.0015892982482910156,3.278400000000002,2.625000000000001,-0.6534000000000013
C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)O,[H]C(CC=C)(CC(C)O)C(=O)NC=O,amide,1496,0.9721713662147522,0.9719057679176331,-0.0002655982971191406,0.0002655982971191406,0.9721713662147522,0.9719057679176331,-0.0002655982971191406,-0.3142000000000002,0.22220000000000023,0.5364000000000004
OCCCN4CCN(CCCC2c1ccccc1Sc3ccc(Cl)cc23)CC4,OCCCN1CCN(CCCC2c3ccccc3Sc3ccccc32)CC1,aromatic_chloro,1650,0.972212016582489,0.9721904993057251,-2.1517276763916016e-05,2.1517276763916016e-05,0.972212016582489,0.9721904993057251,-2.1517276763916016e-05,4.716700000000004,4.0633000000000035,-0.6534000000000004
OCCCN4CCN(CCCC2c1ccccc1Sc3ccc(Cl)cc23)CC4,[H]CCN1CCN(CCCC2c3ccccc3Sc3ccc(Cl)cc32)CC1,hydroxyl,1650,0.9722228646278381,0.9720591306686401,-0.00016373395919799805,0.00016373395919799805,0.9722228646278381,0.9720591306686401,-0.00016373395919799805,4.716700000000004,5.354200000000006,0.637500000000002
CCCN(CCC)[S](=O)(=O)c1ccc(cc1)C(O)=O,[H]c1ccc(S(=O)(=O)N(CCC)CCC)cc1,carboxylic_acid,374,0.09161373972892761,0.9463599324226379,0.8547461926937103,0.8547461926937103,0.09161373972892761,0.9463599324226379,0.8547461926937103,2.1955,2.497300000000001,0.30180000000000096
[C@H]3([N]2C1=C(C(=NC=N1)N)N=C2)[C@@H]([C@@H]([C@H](O3)C[S+](CC[C@@H](C([O-])=O)N)C)O)O,[H]C(N)CC[S+](C)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,carboxylic_acid,2035,0.9714373350143433,0.09151839464902878,-0.8799189403653145,0.8799189403653145,0.9714373350143433,0.09151839464902878,-0.8799189403653145,-3.2568999999999964,-1.3753999999999977,1.8814999999999986
CN1C(=O)c2c(cccc2Cl)n2cnc(c2C1)c1noc(n1)C(C)C,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2ccccc2-3)no1,aromatic_chloro,93,0.10777761042118073,0.9680883884429932,0.8603107780218124,0.8603107780218124,0.10777761042118073,0.9680883884429932,0.8603107780218124,3.2847000000000017,2.6313000000000013,-0.6534000000000004
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2ccccc21,aromatic_chloro,632,0.9719398617744446,0.9707491993904114,-0.0011906623840332031,0.0011906623840332031,0.9719398617744446,0.9707491993904114,-0.0011906623840332031,4.004900000000003,3.3515000000000015,-0.6534000000000013
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,CCN(CC)CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,fluoro_aromatic,632,0.9719245433807373,0.9698312878608704,-0.0020932555198669434,0.0020932555198669434,0.9719245433807373,0.9698312878608704,-0.0020932555198669434,4.004900000000003,3.865800000000003,-0.1391
C1=CC=CC=C1C3(C2=CC=CC=C2)C(N(CO[P](O)(O)=O)C(N3)=O)=O,[H]N(COP(=O)(O)O)C(=O)C(c1ccccc1)c1ccccc1,amide,1260,0.9715140461921692,0.09181234985589981,-0.8797016963362694,0.8797016963362694,0.9715140461921692,0.09181234985589981,-0.8797016963362694,1.5487999999999993,2.0015,0.45270000000000077
C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)CO,[H]C(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,hydroxyl,1686,0.9723470211029053,0.7582694888114929,-0.21407753229141235,0.21407753229141235,0.9723470211029053,0.7582694888114929,-0.21407753229141235,1.9308999999999998,2.397500000000001,0.466600000000001
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,OC(Cn1cncn1)(Cn1cncn1)c1ccccc1F,fluoro_aromatic,117,0.09415717422962189,0.09254506230354309,-0.0016121119260787964,0.0016121119260787964,0.09415717422962189,0.09254506230354309,-0.0016121119260787964,0.7357999999999993,0.5966999999999991,-0.13910000000000022
CN(C)C3CCc2[nH]c1c(F)cc(F)cc1c2C3,CN(C)C1CCc2[nH]c3ccc(F)cc3c2C1,fluoro_aromatic,1819,0.9722092151641846,0.9711917042732239,-0.0010175108909606934,0.0010175108909606934,0.9722092151641846,0.9711917042732239,-0.0010175108909606934,2.865000000000001,2.725900000000001,-0.1391
C1=CC(=NC2=C1C(C(=CN2CC)C(O)=O)=O)CC3=CC=CC=C3,[H]c1cn(CC)c2nc(Cc3ccccc3)ccc2c1=O,carboxylic_acid,1675,0.9717740416526794,0.3530728816986084,-0.618701159954071,0.618701159954071,0.9717740416526794,0.3530728816986084,-0.618701159954071,2.705400000000001,3.007200000000002,0.30180000000000096
C2=C(C1=C(C=CC(=C1)Cl)[N]2C3=CC=C(C=C3)F)C5CCN(CCN4C(NCC4)=O)CC5,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccccc23)CC1,aromatic_chloro,1537,0.9720802307128906,0.9717062711715698,-0.0003739595413208008,0.0003739595413208008,0.9720802307128906,0.9717062711715698,-0.0003739595413208008,4.627600000000005,3.9742000000000024,-0.6534000000000022
C2=C(C1=C(C=CC(=C1)Cl)[N]2C3=CC=C(C=C3)F)C5CCN(CCN4C(NCC4)=O)CC5,O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccc(Cl)cc23)CC1,fluoro_aromatic,1537,0.9720656871795654,0.9714617133140564,-0.0006039738655090332,0.0006039738655090332,0.9720656871795654,0.9714617133140564,-0.0006039738655090332,4.627600000000005,4.488500000000005,-0.1391
C2=C(C1=C(C=CC(=C1)Cl)[N]2C3=CC=C(C=C3)F)C5CCN(CCN4C(NCC4)=O)CC5,[H]N(CC)CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,amide,1537,0.972129762172699,0.9717261791229248,-0.0004035830497741699,0.0004035830497741699,0.972129762172699,0.9717261791229248,-0.0004035830497741699,4.627600000000005,5.211900000000005,0.5843000000000007
C2=C(N1CC(CO)OC1=O)C=CC=C2C,[H]C1CN(c2cccc(C)c2)C(=O)O1,hydroxyl,2006,0.9720577001571655,0.9713946580886841,-0.0006630420684814453,0.0006630420684814453,0.9720577001571655,0.9713946580886841,-0.0006630420684814453,1.31252,1.9516200000000001,0.6391000000000002
C1=CC(=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4)Cl,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,aromatic_chloro,1902,0.9721583724021912,0.16738936305046082,-0.8047690093517303,0.8047690093517303,0.9721583724021912,0.16738936305046082,-0.8047690093517303,4.1071000000000035,3.453700000000002,-0.6534000000000013
C1=CC(=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4)Cl,O=C(c1ccccc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,fluoro_aromatic,1902,0.9722370505332947,0.09276384115219116,-0.8794732093811035,0.8794732093811035,0.9722370505332947,0.09276384115219116,-0.8794732093811035,4.1071000000000035,3.9680000000000026,-0.1391000000000009
COc1ccccc1OCC(O)COC(N)=O,[H]OCC(O)COc1ccccc1OC,amide,685,0.9721970558166504,0.9709869623184204,-0.0012100934982299805,0.0012100934982299805,0.9721970558166504,0.9709869623184204,-0.0012100934982299805,0.5302000000000002,0.4272000000000001,-0.10300000000000015
CCCN(CCc1c2c(c(cc1)O)NC(=O)C2)CCC,[H]Cc1cc(O)ccc1CCN(CCC)CCC,amide,71,0.09652413427829742,0.9645755887031555,0.8680514544248581,0.8680514544248581,0.09652413427829742,0.9645755887031555,0.8680514544248581,2.5513000000000003,3.365120000000002,0.8138200000000015
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,[H]c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,carboxylic_acid,438,0.8999456167221069,0.971470832824707,0.0715252161026001,0.0715252161026001,0.8999456167221069,0.971470832824707,0.0715252161026001,1.5833,1.8851,0.30180000000000007
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)ccc2c1=O,fluoro_aromatic,438,0.900347888469696,0.0933680459856987,-0.8069798424839973,0.8069798424839973,0.900347888469696,0.0933680459856987,-0.8069798424839973,1.5833,1.4442,-0.1391
CCOC(=O)N1CCC(CC1)=C2c3ccc(Cl)cc3CCc4cccnc24,CCOC(=O)N1CCC(=C2c3ccccc3CCc3cccnc32)CC1,aromatic_chloro,566,0.9717230200767517,0.9720397591590881,0.0003167390823364258,0.0003167390823364258,0.9717230200767517,0.9720397591590881,0.0003167390823364258,4.887800000000005,4.2344000000000035,-0.6534000000000013
[C@@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F,NC(=O)c1cccc2c1C[C@@H](N(C1CCC1)C1CCC1)CO2,fluoro_aromatic,1518,0.9723372459411621,0.9653223752975464,-0.007014870643615723,0.007014870643615723,0.9723372459411621,0.9653223752975464,-0.007014870643615723,2.6351000000000004,2.496,-0.13910000000000045
[C@@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F,[H]c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2,amide,1518,0.9723047614097595,0.9716529250144958,-0.0006518363952636719,0.0006518363952636719,0.9723047614097595,0.9716529250144958,-0.0006518363952636719,2.6351000000000004,3.5362000000000027,0.9011000000000022
C3=C2N(C1=CC=CC=C1C=CC2=CC=C3)CCCN4C=CN(CC=C4)CCO,[H]CN1C=CN(CCCN2c3ccccc3C=Cc3ccccc32)C=CC1,hydroxyl,1279,0.9722408652305603,0.971930742263794,-0.0003101229667663574,0.0003101229667663574,0.9722408652305603,0.971930742263794,-0.0003101229667663574,4.2934000000000045,4.930900000000005,0.6375000000000002
C2=C(C(C1C(=CC(O1)=O)OC)O)C(=CC=C2)Cl,COC1=CC(=O)OC1C(O)c1ccccc1,aromatic_chloro,1328,0.9722123742103577,0.9619003534317017,-0.010312020778656006,0.010312020778656006,0.9722123742103577,0.9619003534317017,-0.010312020778656006,1.8291,1.1757,-0.6534
CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(O)cc3,[H]C1N2C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](N)CC(=O)NC)c3ccc(O)cc3)[C@H]2SC1(C)C,carboxylic_acid,729,0.09167648106813431,0.09158656001091003,-8.992105722427368e-05,8.992105722427368e-05,0.09167648106813431,0.09158656001091003,-8.992105722427368e-05,-1.3553999999999948,-0.8085999999999971,0.5467999999999977
C1=CC=C3C2=C1C(N(CC(O)=O)C(C2=CC=C3)=O)=O,[H]CN1C(=O)c2cccc3cccc(c23)C1=O,carboxylic_acid,973,0.9719930291175842,0.9661798477172852,-0.005813181400299072,0.005813181400299072,0.9719930291175842,0.9661798477172852,-0.005813181400299072,1.5204,2.0656,0.5451999999999999
Nc1nc(NC2CC2)c3ncn([C@@H]4C[C@H](CO)C=C4)c3n1,[H]C1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1,hydroxyl,676,0.09176889806985855,0.09277436882257462,0.0010054707527160645,0.0010054707527160645,0.09176889806985855,0.09277436882257462,0.0010054707527160645,1.0922999999999998,1.8739000000000001,0.7816000000000003
C1=CC=CC3=C1C(N(C2C(NCCC2)=O)[S]3(=O)=O)=O,[H]C(CCC)N1C(=O)c2ccccc2S1(=O)=O,amide,1992,0.9720320105552673,0.321593314409256,-0.6504386961460114,0.6504386961460114,0.9720320105552673,0.321593314409256,-0.6504386961460114,0.10970000000000013,1.6312,1.5214999999999999
C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,O=C1CN(C(=O)CN2CC(c3ccccc3)CC2=O)CCN1,aromatic_chloro,1063,0.9718928337097168,0.09875667840242386,-0.8731361553072929,0.8731361553072929,0.9718928337097168,0.09875667840242386,-0.8731361553072929,0.6142999999999996,-0.039100000000000135,-0.6533999999999998
C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,[H]CN(CC)C(=O)CN1CC(c2ccc(Cl)cc2)CC1=O,amide,1063,0.9719717502593994,0.9304777979850769,-0.04149395227432251,0.04149395227432251,0.9719717502593994,0.9304777979850769,-0.04149395227432251,0.6142999999999996,2.1342,1.5199000000000003
Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(O)=O)nn1,[H]C1=C(CSc2nnc(C)s2)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,carboxylic_acid,751,0.09163244068622589,0.09157025814056396,-6.218254566192627e-05,6.218254566192627e-05,0.09163244068622589,0.09157025814056396,-6.218254566192627e-05,1.4108199999999997,1.9560199999999996,0.5451999999999999
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,[H]C(CC=C)(C(=O)NC=O)C(C)CCC,amide,193,0.9710454344749451,0.9720895886421204,0.001044154167175293,0.001044154167175293,0.9710454344749451,0.9720895886421204,0.001044154167175293,1.3510999999999997,1.8874999999999997,0.5364
CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,[H]C1C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1,hydroxyl,317,0.9709023833274841,0.783767580986023,-0.18713480234146118,0.18713480234146118,0.9709023833274841,0.783767580986023,-0.18713480234146118,-0.7090799999999999,-0.0699800000000001,0.6390999999999998
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)[C@H]2SC1(C)C,carboxylic_acid,739,0.09170815348625183,0.09196857362985611,0.00026042014360427856,0.00026042014360427856,0.09170815348625183,0.09196857362985611,0.00026042014360427856,2.0075,2.5543000000000005,0.5468000000000006
C1=C(C=C(C=C1OCC2CNC(O2)=O)C)C,[H]OC(C)COc1cc(C)cc(C)c1,amide,1888,0.9722294807434082,0.09275848418474197,-0.8794709965586662,0.8794709965586662,0.9722294807434082,0.09275848418474197,-0.8794709965586662,1.79064,2.06304,0.2724
Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl,Nc1nnc(-c2ccccc2Cl)c(N)n1,aromatic_chloro,19,0.18378420174121857,0.09316382557153702,-0.09062037616968155,0.09062037616968155,0.18378420174121857,0.09316382557153702,-0.09062037616968155,2.0097999999999994,1.3563999999999998,-0.6533999999999995
N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCNC,CNCCCN1c2ccccc2Sc2ccccc21,aromatic_chloro,483,0.969012439250946,0.9675515294075012,-0.0014609098434448242,0.0014609098434448242,0.969012439250946,0.9675515294075012,-0.0014609098434448242,4.552200000000004,3.8988000000000023,-0.6534000000000013
CN1[C@@H]2CC(C[C@H]1[C@@H]3O[C@H]23)OC(=O)[C@H](CO)c4ccccc4,[H]C(C(=O)OC1C[C@@H]2[C@H]3O[C@H]3[C@H](C1)N2C)c1ccccc1,hydroxyl,393,0.09698832035064697,0.9682290554046631,0.8712407350540161,0.8712407350540161,0.09698832035064697,0.9682290554046631,0.8712407350540161,0.9180999999999993,1.3846999999999994,0.4666000000000001
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)occ2)CN1CCCC1)=O,O=C(Cc1cccc(Cl)c1)N1CCc2occc2[C@H]1CN1CCCC1,aromatic_chloro,490,0.9665970802307129,0.1014222726225853,-0.8651748076081276,0.8651748076081276,0.9665970802307129,0.1014222726225853,-0.8651748076081276,4.350700000000004,3.697300000000002,-0.6534000000000022
C2=C(C1C(NC(C1)=O)=O)C=CC=C2Br,[H]C(CC=O)c1cccc(Br)c1,amide,1040,0.9721475839614868,0.22199419140815735,-0.7501533925533295,0.7501533925533295,0.9721475839614868,0.22199419140815735,-0.7501533925533295,1.5792,2.5806000000000013,1.0014000000000014
C1=CC=CC=C1C2C(N(CC)C(N2)=O)=O,[H]N(CC)C(=O)Cc1ccccc1,amide,1809,0.9722011089324951,0.9700204730033875,-0.002180635929107666,0.002180635929107666,0.9722011089324951,0.9700204730033875,-0.002180635929107666,1.2993999999999999,1.3652,0.06580000000000008
C2=C(\C(NCCCC(=O)N)=C/1C=C(F)C=CC1=O)C=CC(=C2)Cl,NC(=O)CCCN/C(=C1\C=C(F)C=CC1=O)c1ccccc1,aromatic_chloro,1487,0.9721173048019409,0.11353891342878342,-0.8585783913731575,0.8585783913731575,0.9721173048019409,0.11353891342878342,-0.8585783913731575,2.898500000000001,2.2451,-0.6534000000000013
C2=C(\C(NCCCC(=O)N)=C/1C=C(F)C=CC1=O)C=CC(=C2)Cl,[H]CCCN/C(=C1\C=C(F)C=CC1=O)c1ccc(Cl)cc1,amide,1487,0.9720941781997681,0.21485276520252228,-0.7572414129972458,0.7572414129972458,0.9720941781997681,0.21485276520252228,-0.7572414129972458,2.898500000000001,4.043000000000003,1.1445000000000016
C(NC(C(C)(C)C)=O)CCC(O)=O,[H]CCCNC(=O)C(C)(C)C,carboxylic_acid,1472,0.9720696210861206,0.9719390869140625,-0.00013053417205810547,0.00013053417205810547,0.9720696210861206,0.9719390869140625,-0.00013053417205810547,1.0134999999999998,1.5587,0.5452000000000001
Nc1scc(n1)\C(=N\OCC(O)=O)C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)C=C,[H]CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C=C)CS[C@H]12)c1csc(N)n1,carboxylic_acid,761,0.09171362966299057,0.0916331484913826,-8.048117160797119e-05,8.048117160797119e-05,0.09171362966299057,0.0916331484913826,-8.048117160797119e-05,-0.5447999999999993,0.00039999999999945635,0.5451999999999988
Clc1ccc(cc1)C(=O)NCCN2CCOCC2,O=C(NCCN1CCOCC1)c1ccccc1,aromatic_chloro,292,0.9591049551963806,0.9690737724304199,0.009968817234039307,0.009968817234039307,0.9591049551963806,0.9690737724304199,0.009968817234039307,1.4019999999999997,0.7485999999999999,-0.6533999999999998
c1(cc(c(cc1)Cl)Cl)CC(N1[C@@H](c2c(CC1)cccc2)CN1CCCC1)=O,O=C(Cc1ccc(Cl)cc1)N1CCc2ccccc2[C@H]1CN1CCCC1,aromatic_chloro,414,0.9703757166862488,0.09616391360759735,-0.8742118030786514,0.8742118030786514,0.9703757166862488,0.09616391360759735,-0.8742118030786514,4.757700000000005,4.104300000000003,-0.6534000000000022
NC1CONC1=O,[H]C(N)CO,amide,252,0.9714258313179016,0.9719579815864563,0.0005321502685546875,0.0005321502685546875,0.9714258313179016,0.9719579815864563,0.0005321502685546875,-1.6249000000000007,-1.0626000000000002,0.5623000000000005
C1=CC(=CC(=C1NC(OCC)=O)N)NCC2=CC=C(C=C2)F,CCOC(=O)Nc1ccc(NCc2ccccc2)cc1N,fluoro_aromatic,1511,0.9720654487609863,0.9598024487495422,-0.012263000011444092,0.012263000011444092,0.9720654487609863,0.9598024487495422,-0.012263000011444092,3.588400000000001,3.449300000000001,-0.1391
CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN4CCSc2c34)C(O)=O,[H]c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)SCC2,carboxylic_acid,593,0.9695548415184021,0.9705487489700317,0.0009939074516296387,0.0009939074516296387,0.9695548415184021,0.9705487489700317,0.0009939074516296387,1.6963000000000001,1.9981,0.30179999999999985
