original_smiles,intervened_smiles,intervention_strategy,original_molecule_idx,original_prediction,intervened_prediction,prediction_difference,abs_prediction_difference,original_probability,intervened_probability,probability_difference,original_logp,intervened_logp,logp_difference
Cc1ccnc2N(C3CC3)c4ncccc4C(=O)Nc12,[H]c1cccnc1N(c1cc(C)ccn1)C1CC1,amide,332,0.8804685473442078,0.8794845342636108,-0.0009840130805969238,0.0009840130805969238,0.8804685473442078,0.8794845342636108,-0.0009840130805969238,2.6512200000000004,3.0855200000000016,0.43430000000000124
Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,Cc1nnc2n1-c1ccccc1C(c1ccccc1)=NC2,aromatic_chloro,268,0.8791750073432922,0.8802072405815125,0.0010322332382202148,0.0010322332382202148,0.8791750073432922,0.8802072405815125,0.0010322332382202148,3.5801200000000026,2.9267200000000013,-0.6534000000000013
C1=CC=CC=C1C2C(NC(=O)CO2)C,[H]COC(CC)c1ccccc1,amide,1217,0.8817055225372314,0.8793026804924011,-0.0024028420448303223,0.0024028420448303223,0.8817055225372314,0.8793026804924011,-0.0024028420448303223,1.2626,2.7841000000000014,1.5215000000000014
C1=CC(=CC2=C1N(C(CN=C2C3=CC=CC=C3)=O)C[P](C)(C)=O)Cl,CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2ccccc21,aromatic_chloro,1257,0.8816308975219727,0.8750840425491333,-0.0065468549728393555,0.0065468549728393555,0.8816308975219727,0.8750840425491333,-0.0065468549728393555,4.104200000000003,3.450800000000002,-0.6534000000000013
CCCN(CCc1c2c(c(cc1)O)NC(=O)C2)CCC,[H]Cc1cc(O)ccc1CCN(CCC)CCC,amide,71,0.22379417717456818,0.8736000061035156,0.6498058289289474,0.6498058289289474,0.22379417717456818,0.8736000061035156,0.6498058289289474,2.5513000000000003,3.365120000000002,0.8138200000000015
CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)/c3occc3,[H]C1=C(COC(N)=O)CS[C@@H]2[C@H](NC(=O)/C(=N\OC)c3ccco3)C(=O)N12,carboxylic_acid,74,0.2194575071334839,0.21946962177753448,1.2114644050598145e-05,1.2114644050598145e-05,0.2194575071334839,0.21946962177753448,1.2114644050598145e-05,-0.5359999999999983,0.00919999999999993,0.5451999999999981
C1=CC(=CC=C1C(C2=NCCN2)(C3=NC=CC=C3)O)Cl,OC(C1=NCCN1)(c1ccccc1)c1ccccn1,aromatic_chloro,1130,0.8817309141159058,0.8806771039962769,-0.0010538101196289062,0.0010538101196289062,0.8817309141159058,0.8806771039962769,-0.0010538101196289062,1.9725999999999995,1.3191999999999997,-0.6533999999999998
CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,CN1C(=O)CN=C(c2ccccc2)c2ccccc21,aromatic_chloro,576,0.8808838129043579,0.879530668258667,-0.001353144645690918,0.001353144645690918,0.8808838129043579,0.879530668258667,-0.001353144645690918,3.153800000000002,2.500400000000001,-0.6534000000000013
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,[H]c1cn(CC)c2c(F)c(N3CCNC(C)C3)c(F)cc2c1=O,carboxylic_acid,546,0.22092637419700623,0.8712388277053833,0.6503124535083771,0.6503124535083771,0.22092637419700623,0.8712388277053833,0.6503124535083771,1.7959,2.0976999999999997,0.3017999999999996
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,CCn1cc(C(=O)O)c(=O)c2ccc(N3CCNC(C)C3)c(F)c21,fluoro_aromatic,546,0.2211306244134903,0.22614704072475433,0.005016416311264038,0.005016416311264038,0.2211306244134903,0.22614704072475433,0.005016416311264038,1.7959,1.6568,-0.1391
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(nc12)N3CCNCC3,[H]c1cn(CC)c2nc(N3CCNCC3)c(F)cc2c1=O,carboxylic_acid,487,0.22022292017936707,0.8707829117774963,0.6505599915981293,0.6505599915981293,0.22022292017936707,0.8707829117774963,0.6505599915981293,0.6633000000000002,0.9650999999999998,0.3017999999999996
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(nc12)N3CCNCC3,CCn1cc(C(=O)O)c(=O)c2ccc(N3CCNCC3)nc21,fluoro_aromatic,487,0.22013026475906372,0.22995862364768982,0.009828358888626099,0.009828358888626099,0.22013026475906372,0.22995862364768982,0.009828358888626099,0.6633000000000002,0.5242,-0.13910000000000022
C2=C(C(C1=CC=CC=C1)(OCCN(C)C)C)C=CC(=C2)Cl,CN(C)CCOC(C)(c1ccccc1)c1ccccc1,aromatic_chloro,1729,0.8817190527915955,0.8804631233215332,-0.0012559294700622559,0.0012559294700622559,0.8817190527915955,0.8804631233215332,-0.0012559294700622559,4.181700000000004,3.5283000000000024,-0.6534000000000013
C1=NC2=C([N]1CCC(CO)CO)NC(=NC2=O)N,[H]C(CO)CCn1cnc2c(=O)nc(N)[nH]c21,hydroxyl,1937,0.8802098035812378,0.23623374104499817,-0.6439760625362396,0.6439760625362396,0.8802098035812378,0.23623374104499817,-0.6439760625362396,-1.307299999999999,-0.5257000000000003,0.7815999999999987
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2c(CC1)[nH]cn2)=O,O=C(Cc1cccc(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CC[C@@H](O)C1,aromatic_chloro,618,0.22141554951667786,0.22206202149391174,0.0006464719772338867,0.0006464719772338867,0.22141554951667786,0.22206202149391174,0.0006464719772338867,2.4516,1.7981999999999998,-0.6534000000000002
c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)CNCC3,c1ccc2c(c1)Oc1ccccc1[C@H]1CNCC[C@H]21,aromatic_chloro,617,0.8729371428489685,0.8791577219963074,0.006220579147338867,0.006220579147338867,0.8729371428489685,0.8791577219963074,0.006220579147338867,4.306400000000003,3.6530000000000022,-0.6534000000000004
C1=CC=C(Cl)C3=C1\C(C2=CC=CC=C2C=C3)=C/CC[N+]([O-])(C)C,C[N+](C)([O-])CCC=C1c2ccccc2C=Cc2ccccc21,aromatic_chloro,1021,0.8816192746162415,0.8806165456771851,-0.0010027289390563965,0.0010027289390563965,0.8816192746162415,0.8806165456771851,-0.0010027289390563965,5.2198000000000055,4.566400000000005,-0.6534000000000004
C1=C(C(=C(C=C1)Cl)NC2=NCCO2)Cl,Clc1ccccc1NC1=NCCO1,aromatic_chloro,1087,0.8816408514976501,0.8804971575737,-0.0011436939239501953,0.0011436939239501953,0.8816408514976501,0.8804971575737,-0.0011436939239501953,2.7915,2.1380999999999997,-0.6534000000000004
Clc1cc2c(Oc3ccccc3C3CN(CC32)C)cc1,CN1CC2c3ccccc3Oc3ccccc3C2C1,aromatic_chloro,72,0.879736602306366,0.8797054290771484,-3.11732292175293e-05,3.11732292175293e-05,0.879736602306366,0.8797054290771484,-3.11732292175293e-05,4.258500000000004,3.605100000000002,-0.6534000000000022
C1=CC(=CC=C1CC(OC(C(C)N)=O)(C)C)Cl,CC(N)C(=O)OC(C)(C)Cc1ccccc1,aromatic_chloro,956,0.8815065026283264,0.8708410263061523,-0.010665476322174072,0.010665476322174072,0.8815065026283264,0.8708410263061523,-0.010665476322174072,2.5515000000000008,1.8981,-0.6534000000000009
C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F,O=C1CN=C(c2ccccc2F)c2ccccc2N1CC(O)CO,aromatic_chloro,1486,0.8815264105796814,0.5969791412353516,-0.28454726934432983,0.28454726934432983,0.8815264105796814,0.5969791412353516,-0.28454726934432983,2.0162999999999998,1.3629000000000002,-0.6533999999999995
C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(O)CO,fluoro_aromatic,1486,0.8816569447517395,0.22592227160930634,-0.6557346731424332,0.6557346731424332,0.8816569447517395,0.22592227160930634,-0.6557346731424332,2.0162999999999998,1.8771999999999998,-0.1391
[C@@H]3(C1=CC=C(Cl)C=C1)[C@H]2CC[C@@H](C2)C34CCC(=N4)N5CCOCC5,c1ccc([C@@H]2[C@H]3CC[C@@H](C3)C23CCC(N2CCOCC2)=N3)cc1,aromatic_chloro,1987,0.8817192316055298,0.8588162660598755,-0.022902965545654297,0.022902965545654297,0.8817192316055298,0.8588162660598755,-0.022902965545654297,4.116800000000003,3.463400000000002,-0.6534000000000013
CCC1(CC)C(=O)NCC(C)C1=O,[H]C(CC)(CC)C(=O)C(C)C,amide,690,0.2223624587059021,0.8805081248283386,0.6581456661224365,0.6581456661224365,0.2223624587059021,0.8805081248283386,0.6581456661224365,1.1278,2.6477000000000013,1.5199000000000014
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,[H]C(CC)(C(=O)NC=O)c1ccccc1,amide,139,0.2901557385921478,0.8804184198379517,0.5902626812458038,0.5902626812458038,0.2901557385921478,0.8804184198379517,0.5902626812458038,0.7003999999999997,1.4528000000000003,0.7524000000000006
C1=CC(=CC=C1CNC(C(C)C)CCCCCC(O)=O)F,[H]CCCCCC(NCc1ccc(F)cc1)C(C)C,carboxylic_acid,1653,0.8814945220947266,0.8606929779052734,-0.020801544189453125,0.020801544189453125,0.8814945220947266,0.8606929779052734,-0.020801544189453125,3.9750000000000023,4.5202000000000035,0.5452000000000012
C1=CC(=CC=C1CNC(C(C)C)CCCCCC(O)=O)F,CC(C)C(CCCCCC(=O)O)NCc1ccccc1,fluoro_aromatic,1653,0.881584882736206,0.8744292855262756,-0.00715559720993042,0.00715559720993042,0.881584882736206,0.8744292855262756,-0.00715559720993042,3.9750000000000023,3.8359000000000023,-0.1391
C1=C(Cl)C=CC(=C1N2CCN(CCCNC(C)=O)CC2)Cl,CC(=O)NCCCN1CCN(c2ccccc2Cl)CC1,aromatic_chloro,939,0.881679117679596,0.8789640665054321,-0.0027150511741638184,0.0027150511741638184,0.881679117679596,0.8789640665054321,-0.0027150511741638184,2.6416000000000004,1.9882,-0.6534000000000004
[C@@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F,NC(=O)c1cccc2c1C[C@@H](N(C1CCC1)C1CCC1)CO2,fluoro_aromatic,1518,0.8816918134689331,0.8804829120635986,-0.0012089014053344727,0.0012089014053344727,0.8816918134689331,0.8804829120635986,-0.0012089014053344727,2.6351000000000004,2.496,-0.13910000000000045
[C@@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F,[H]c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2,amide,1518,0.8816988468170166,0.8812853693962097,-0.00041347742080688477,0.00041347742080688477,0.8816988468170166,0.8812853693962097,-0.00041347742080688477,2.6351000000000004,3.5362000000000027,0.9011000000000022
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,[H]C(CC)(C(=O)NC=O)C(C)CC,amide,497,0.22048570215702057,0.880174994468689,0.6596892923116684,0.6596892923116684,0.22048570215702057,0.880174994468689,0.6596892923116684,0.7948999999999999,1.3313,0.5364
C1=CC=CC3=C1C(C2=C(C=CC=C2)C=C3)C(N)=O,[H]C1c2ccccc2C=Cc2ccccc21,amide,1743,0.8817299604415894,0.880837082862854,-0.0008928775787353516,0.0008928775787353516,0.8817299604415894,0.880837082862854,-0.0008928775787353516,2.7876000000000003,3.7612000000000023,0.973600000000002
[C@@H]12C4([C@@H](CCC1[C@H]3C(CC2=O)(C(CC3)C(=O)CO)C)C[C@H](O)CC4)C,[H]C(=O)C1CC[C@H]2C3CC[C@H]4C[C@H](O)CCC4(C)[C@H]3C(=O)CC12C,hydroxyl,959,0.8800936341285706,0.21979978680610657,-0.660293847322464,0.660293847322464,0.8800936341285706,0.21979978680610657,-0.660293847322464,2.746600000000001,3.384100000000002,0.6375000000000011
C1=C(C=CC3=C1N(CCCN2CCN(CC2)CCO)C4=C(S3)C=CC=C4)C(CC)=O,[H]CN1CCN(CCCN2c3ccccc3Sc3ccc(C(=O)CC)cc32)CC1,hydroxyl,1060,0.8815016746520996,0.8795106410980225,-0.0019910335540771484,0.0019910335540771484,0.8815016746520996,0.8795106410980225,-0.0019910335540771484,3.8820000000000032,4.519500000000004,0.6375000000000011
CC(=O)Oc1ccccc1C(O)=O,[H]c1ccccc1OC(C)=O,carboxylic_acid,98,0.297803670167923,0.8806267380714417,0.5828230679035187,0.5828230679035187,0.297803670167923,0.8806267380714417,0.5828230679035187,1.3101,1.6118999999999999,0.30179999999999985
C1=CC(=CC=C1N2[S](CCCC2)(=O)=O)[S](N)(=O)=O,[H]c1ccc(N2CCCCS2(=O)=O)cc1,sulfonamide,1555,0.881591796875,0.8290945887565613,-0.05249720811843872,0.05249720811843872,0.881591796875,0.8290945887565613,-0.05249720811843872,0.26400000000000035,1.6166,1.3525999999999998
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[C@]2(CC1)NC(NC2=O)=O)CN1CCCC1)=O,O=C1NC(=O)[C@@]2(CCN(C(=O)Cc3cccc(Cl)c3)[C@@H](CN3CCCC3)C2)N1,aromatic_chloro,597,0.3969433605670929,0.21974241733551025,-0.17720094323158264,0.17720094323158264,0.3969433605670929,0.21974241733551025,-0.17720094323158264,2.2009,1.5474999999999999,-0.6534
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[C@]2(CC1)NC(NC2=O)=O)CN1CCCC1)=O,[H]NC(=O)[C]1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,amide,597,0.39698195457458496,0.21986159682273865,-0.1771203577518463,0.1771203577518463,0.39698195457458496,0.21986159682273865,-0.1771203577518463,2.2009,2.6824900000000005,0.48159000000000063
C1=C(F)C=CC2=C1C3=C([NH]2)CCN(C3)CCCC4=CN=CC=C4,c1cncc(CCCN2CCc3[nH]c4ccccc4c3C2)c1,fluoro_aromatic,1270,0.8815747499465942,0.566203773021698,-0.31537097692489624,0.31537097692489624,0.8815747499465942,0.566203773021698,-0.31537097692489624,3.6929000000000025,3.5538000000000025,-0.1391
C1=CC=CC=C1C(C(OC2CC3[N+](C(C2)CC3)(C)[O-])=O)CO,[H]C(C(=O)OC1CC2CCC(C1)[N+]2(C)[O-])c1ccccc1,hydroxyl,999,0.8813864588737488,0.8472157120704651,-0.03417074680328369,0.03417074680328369,0.8813864588737488,0.8472157120704651,-0.03417074680328369,1.9434999999999998,2.410100000000001,0.466600000000001
Nc1nc(Cl)nc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,aromatic_chloro,227,0.2203231155872345,0.21970874071121216,-0.0006143748760223389,0.0006143748760223389,0.2203231155872345,0.21970874071121216,-0.0006143748760223389,-0.29740000000000044,-0.9508000000000003,-0.6533999999999999
CN=C1CN(O)C(=C2C=C(Cl)C=CC2=N1)c3ccccc3,CN=C1CN(O)C(c2ccccc2)=c2ccccc2=N1,aromatic_chloro,522,0.8804411292076111,0.8721283078193665,-0.008312821388244629,0.008312821388244629,0.8804411292076111,0.8721283078193665,-0.008312821388244629,1.8492,1.1957999999999993,-0.6534000000000006
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)occ2)C[N@@]1C[C@@H](CC1)O)=O,O=C(Cc1cccc(Cl)c1)N1CCc2occc2[C@H]1CN1CC[C@@H](O)C1,aromatic_chloro,510,0.8512277603149414,0.22128891944885254,-0.6299388408660889,0.6299388408660889,0.8512277603149414,0.22128891944885254,-0.6299388408660889,3.3215000000000026,2.6681000000000012,-0.6534000000000013
[C@H]12C([C@@](O)(CC1)C#C)(CC[C@H]3C2CCC4=CC5=C(CC34C)C=N[N]5C6=CC=C(F)C=C6)C,C#C[C@]1(O)CC[C@H]2C3CCC4=Cc5c(cnn5-c5ccccc5)CC4(C)[C@H]3CCC21C,fluoro_aromatic,1407,0.8811519742012024,0.219765767455101,-0.6613862067461014,0.6613862067461014,0.8811519742012024,0.219765767455101,-0.6613862067461014,5.557800000000006,5.418700000000005,-0.1391000000000009
COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,fluoro_aromatic,123,0.22833159565925598,0.22346116602420807,-0.004870429635047913,0.004870429635047913,0.22833159565925598,0.22346116602420807,-0.004870429635047913,5.351300000000005,5.212200000000005,-0.1391
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,aromatic_chloro,37,0.8808859586715698,0.8807092905044556,-0.0001766681671142578,0.0001766681671142578,0.8808859586715698,0.8807092905044556,-0.0001766681671142578,4.580200000000004,3.9268000000000027,-0.6534000000000013
C1=CC=CC=C1C3(C(N(C(C2=CC=CC=C2)=O)C(=O)NC3=O)=O)CC,[H]N(C(=O)c1ccccc1)C(=O)C(C=O)(CC)c1ccccc1,amide,1692,0.8804033994674683,0.22208136320114136,-0.6583220362663269,0.6583220362663269,0.8804033994674683,0.22208136320114136,-0.6583220362663269,2.2532000000000005,2.4899000000000004,0.2366999999999999
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,[H]c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,carboxylic_acid,438,0.8460389971733093,0.8736868500709534,0.027647852897644043,0.027647852897644043,0.8460389971733093,0.8736868500709534,0.027647852897644043,1.5833,1.8851,0.30180000000000007
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)ccc2c1=O,fluoro_aromatic,438,0.8451869487762451,0.25242480635643005,-0.5927621424198151,0.5927621424198151,0.8451869487762451,0.25242480635643005,-0.5927621424198151,1.5833,1.4442,-0.1391
C1=CC=CC(=C1N3CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)OC,COc1ccccc1N1CCN(CCCC(=O)c2ccccc2)CC1,fluoro_aromatic,1818,0.8817331194877625,0.8753881454467773,-0.006344974040985107,0.006344974040985107,0.8817331194877625,0.8753881454467773,-0.006344974040985107,3.6194000000000024,3.4803000000000024,-0.1391
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)[S](C)(=O)=O)c4ccccc4)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)[C@H]2SC1(C)C,carboxylic_acid,860,0.2195565104484558,0.21944908797740936,-0.00010742247104644775,0.00010742247104644775,0.2195565104484558,0.21944908797740936,-0.00010742247104644775,-0.23379999999999784,0.3130000000000015,0.5467999999999993
C1=CC=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4,O=C(c1ccccc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,fluoro_aromatic,1769,0.881629228591919,0.4514671266078949,-0.43016210198402405,0.43016210198402405,0.881629228591919,0.4514671266078949,-0.43016210198402405,3.453700000000002,3.314600000000002,-0.1391
CC(C)CO,[H]C(C)C,hydroxyl,385,0.8797429203987122,0.8809899091720581,0.0012469887733459473,0.0012469887733459473,0.8797429203987122,0.8809899091720581,0.0012469887733459473,0.6347,1.4163,0.7815999999999999
C(C(COC(N)=O)(C(CC)C)C)OC(NC(C)C)=O,[H]OCC(C)(COC(=O)NC(C)C)C(C)CC,amide,1404,0.8809495568275452,0.878035306930542,-0.002914249897003174,0.002914249897003174,0.8809495568275452,0.878035306930542,-0.002914249897003174,2.2687,2.1657,-0.10299999999999976
[C@H](CCCNC(C)=O)(C(O)=O)NC(C)=O,[H]C(CCCNC(C)=O)NC(C)=O,carboxylic_acid,1033,0.8755565285682678,0.8799958825111389,0.004439353942871094,0.004439353942871094,0.8755565285682678,0.8799958825111389,0.004439353942871094,-0.5079999999999989,0.03879999999999978,0.5467999999999986
C1=CC=CC(=C1C2=NCC(N(C3=C2C(=N[N]3C)C)C)=O)F,Cc1nn(C)c2c1C(c1ccccc1)=NCC(=O)N2C,fluoro_aromatic,1657,0.8817737102508545,0.8203083872795105,-0.061465322971343994,0.061465322971343994,0.8817737102508545,0.8203083872795105,-0.061465322971343994,1.68142,1.54232,-0.1391
c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(c3ccccc3)nc2cc1)OCCCC(O)=O,[H]CCCOc1c(-c2ccccc2)nc2ccccc2c1C(=O)N[C@@H](CC)c1ccccc1,carboxylic_acid,622,0.2196284830570221,0.22032620012760162,0.0006977170705795288,0.0006977170705795288,0.2196284830570221,0.22032620012760162,0.0006977170705795288,6.026500000000007,6.571700000000007,0.5452000000000004
C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)CO,[H]C(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,hydroxyl,1686,0.8814474940299988,0.8656359314918518,-0.015811562538146973,0.015811562538146973,0.8814474940299988,0.8656359314918518,-0.015811562538146973,1.9308999999999998,2.397500000000001,0.466600000000001
c1c2c(cc(c1)Cl)[C@@H]1[C@H](c3ccccc3O2)CNC1,c1ccc2c(c1)Oc1ccccc1[C@@H]1CNC[C@H]21,aromatic_chloro,334,0.8798707127571106,0.8787150979042053,-0.0011556148529052734,0.0011556148529052734,0.8798707127571106,0.8787150979042053,-0.0011556148529052734,3.9163000000000032,3.262900000000001,-0.6534000000000022
C1=CC(=CC=C1N3CCN(CCC(NC(C2=CC=CN=C2)=O)C)CC3)F,CC(CCN1CCN(c2ccccc2)CC1)NC(=O)c1cccnc1,fluoro_aromatic,1397,0.8816724419593811,0.846743643283844,-0.03492879867553711,0.03492879867553711,0.8816724419593811,0.846743643283844,-0.03492879867553711,2.5513000000000003,2.4122000000000003,-0.1391
C1=CC=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)CNC(C)=O,CC(=O)NCC1(c2ccccc2)CCN(CCCC(=O)c2ccccc2)CC1,fluoro_aromatic,944,0.8816149830818176,0.8303572535514832,-0.05125772953033447,0.05125772953033447,0.8816149830818176,0.8303572535514832,-0.05125772953033447,3.9585000000000026,3.8194000000000026,-0.1391
C1=CC=CC(=C1OC(C2=C(C=CC=C2)O)=O)C(O)=O,[H]c1ccccc1OC(=O)c1ccccc1O,carboxylic_acid,1531,0.8811503648757935,0.8795671463012695,-0.0015832185745239258,0.0015832185745239258,0.8811503648757935,0.8795671463012695,-0.0015832185745239258,2.3096,2.611400000000001,0.30180000000000096
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4cc(Cl)ccc34)c5ccc(F)cc5,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,aromatic_chloro,551,0.6481847167015076,0.7737265825271606,0.12554186582565308,0.12554186582565308,0.6481847167015076,0.7737265825271606,0.12554186582565308,6.510400000000006,5.8570000000000055,-0.6534000000000004
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4cc(Cl)ccc34)c5ccc(F)cc5,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccccc2)c2ccc(F)cc2)CC1,fluoro_aromatic,551,0.6417521238327026,0.48412978649139404,-0.1576223373413086,0.1576223373413086,0.6417521238327026,0.48412978649139404,-0.1576223373413086,6.510400000000006,6.371300000000006,-0.1391
